,id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,metadata,text_content
2266,20491,Women,Accessories,Bags,Handbags,Maroon,Winter,2015.0,Casual,Baggit Women Knotty Taj Maroon Handbag,"{'id': '20491', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Maroon', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Baggit Women Knotty Taj Maroon Handbag'}",Women :: Accessories :: Bags :: Handbags :: Maroon :: Winter :: 2015.0 :: Casual :: Baggit Women Knotty Taj Maroon Handbag
2267,4321,Unisex,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Tantra Kid's Unisex Genius Red Kidswear,"{'id': '4321', 'gender': 'Unisex', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Red', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Tantra Kid's Unisex Genius Red Kidswear""}",Unisex :: Apparel :: Topwear :: Tshirts :: Red :: Summer :: 2011.0 :: Casual :: Tantra Kid's Unisex Genius Red Kidswear
2268,45006,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Maxima Men Attivo Digital Watch,"{'id': '45006', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Watches', 'articleType': 'Watches', 'baseColour': 'Grey', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Maxima Men Attivo Digital Watch'}",Men :: Accessories :: Watches :: Watches :: Grey :: Winter :: 2016.0 :: Casual :: Maxima Men Attivo Digital Watch
2269,15776,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Facit Men Trophy BF Blue Briefs,"{'id': '15776', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Facit Men Trophy BF Blue Briefs'}",Men :: Apparel :: Innerwear :: Briefs :: Blue :: Summer :: 2016.0 :: Casual :: Facit Men Trophy BF Blue Briefs
2270,59459,Women,Accessories,Jewellery,Ring,Silver,Summer,2015.0,Casual,Lucera Silver Ring,"{'id': '59459', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Ring', 'baseColour': 'Silver', 'season': 'Summer', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Lucera Silver Ring'}",Women :: Accessories :: Jewellery :: Ring :: Silver :: Summer :: 2015.0 :: Casual :: Lucera Silver Ring
2271,21543,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Kiara Women Small Pocket Black Handbag,"{'id': '21543', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Black', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Kiara Women Small Pocket Black Handbag'}",Women :: Accessories :: Bags :: Handbags :: Black :: Winter :: 2015.0 :: Casual :: Kiara Women Small Pocket Black Handbag
2272,40574,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,W Women White Kurta,"{'id': '40574', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Kurtas', 'baseColour': 'White', 'season': 'Summer', 'year': '2012.0', 'usage': 'Ethnic', 'productDisplayName': 'W Women White Kurta'}",Women :: Apparel :: Topwear :: Kurtas :: White :: Summer :: 2012.0 :: Ethnic :: W Women White Kurta
2273,1653,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2010.0,Sports,Reebok Men's Ventilator Ubiq Shoe,"{'id': '1653', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2010.0', 'usage': 'Sports', 'productDisplayName': ""Reebok Men's Ventilator Ubiq Shoe""}",Men :: Footwear :: Shoes :: Sports Shoes :: Brown :: Summer :: 2010.0 :: Sports :: Reebok Men's Ventilator Ubiq Shoe
2274,33086,Women,Footwear,Shoes,Heels,Red,Winter,2015.0,Casual,Catwalk Women Red Flats,"{'id': '33086', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Red', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Red Flats'}",Women :: Footwear :: Shoes :: Heels :: Red :: Winter :: 2015.0 :: Casual :: Catwalk Women Red Flats
2275,10204,Women,Accessories,Bags,Handbags,Purple,Winter,2015.0,Casual,Murcia Women Hahk Purple Handbags,"{'id': '10204', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Purple', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Murcia Women Hahk Purple Handbags'}",Women :: Accessories :: Bags :: Handbags :: Purple :: Winter :: 2015.0 :: Casual :: Murcia Women Hahk Purple Handbags
2276,56411,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Savana Sandals,"{'id': '56411', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Sandal', 'articleType': 'Sandals', 'baseColour': 'Brown', 'season': 'Spring', 'year': '2013.0', 'usage': 'Casual', 'productDisplayName': 'GAS Men Brown Savana Sandals'}",Men :: Footwear :: Sandal :: Sandals :: Brown :: Spring :: 2013.0 :: Casual :: GAS Men Brown Savana Sandals
2277,48184,Women,Accessories,Bags,Handbags,Brown,Winter,2016.0,Casual,Fossil Women Brown Handbag,"{'id': '48184', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Brown', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Fossil Women Brown Handbag'}",Women :: Accessories :: Bags :: Handbags :: Brown :: Winter :: 2016.0 :: Casual :: Fossil Women Brown Handbag
2278,50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Womens Blue Jeggings,"{'id': '50947', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2013.0', 'usage': 'Casual', 'productDisplayName': 'Lee Womens Blue Jeggings'}",Women :: Apparel :: Bottomwear :: Jeans :: Blue :: Summer :: 2013.0 :: Casual :: Lee Womens Blue Jeggings
2279,27029,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Jealous 21 Women Blue Capris,"{'id': '27029', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Capris', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Jealous 21 Women Blue Capris'}",Women :: Apparel :: Bottomwear :: Capris :: Blue :: Summer :: 2012.0 :: Casual :: Jealous 21 Women Blue Capris
2280,19726,Women,Apparel,Topwear,Shirts,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Shirt,"{'id': '19726', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women Solid Black Shirt'}",Women :: Apparel :: Topwear :: Shirts :: Black :: Summer :: 2011.0 :: Casual :: United Colors of Benetton Women Solid Black Shirt
2281,55409,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon ColorStay Overtime Everlasting Rum Lipcolor 370,"{'id': '55409', 'gender': 'Women', 'masterCategory': 'Personal Care', 'subCategory': 'Lips', 'articleType': 'Lipstick', 'baseColour': 'Brown', 'season': 'Spring', 'year': '2017.0', 'usage': 'Casual', 'productDisplayName': 'Revlon ColorStay Overtime Everlasting Rum Lipcolor 370'}",Women :: Personal Care :: Lips :: Lipstick :: Brown :: Spring :: 2017.0 :: Casual :: Revlon ColorStay Overtime Everlasting Rum Lipcolor 370
2282,46822,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multicoloured Heels,"{'id': '46822', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Multi', 'season': 'Winter', 'year': '2015.0', 'usage': 'Casual', 'productDisplayName': 'Catwalk Women Multicoloured Heels'}",Women :: Footwear :: Shoes :: Heels :: Multi :: Winter :: 2015.0 :: Casual :: Catwalk Women Multicoloured Heels
2283,51895,Women,Accessories,Wallets,Wallets,Brown,Summer,2016.0,Casual,Nyk Women Brown Wallet,"{'id': '51895', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Wallets', 'articleType': 'Wallets', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Nyk Women Brown Wallet'}",Women :: Accessories :: Wallets :: Wallets :: Brown :: Summer :: 2016.0 :: Casual :: Nyk Women Brown Wallet
2284,8371,Girls,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear,"{'id': '8371', 'gender': 'Girls', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Yellow', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear""}",Girls :: Apparel :: Topwear :: Tshirts :: Yellow :: Fall :: 2011.0 :: Casual :: Doodle Girl's Dont Worry Hippie Yellow Teen Kidswear
2285,3799,Unisex,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Tantra Kid's Cartoon Pink Kidswear,"{'id': '3799', 'gender': 'Unisex', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Pink', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': ""Tantra Kid's Cartoon Pink Kidswear""}",Unisex :: Apparel :: Topwear :: Tshirts :: Pink :: Summer :: 2011.0 :: Casual :: Tantra Kid's Cartoon Pink Kidswear
2286,49056,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring,"{'id': '49056', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Jewellery', 'articleType': 'Ring', 'baseColour': 'Silver', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lucera Women Silver Ring'}",Women :: Accessories :: Jewellery :: Ring :: Silver :: Summer :: 2012.0 :: Casual :: Lucera Women Silver Ring
2287,23489,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,FILA Men Forza 11 Black Sports Shoes,"{'id': '23489', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'Black', 'season': 'Fall', 'year': '2011.0', 'usage': 'Sports', 'productDisplayName': 'FILA Men Forza 11 Black Sports Shoes'}",Men :: Footwear :: Shoes :: Sports Shoes :: Black :: Fall :: 2011.0 :: Sports :: FILA Men Forza 11 Black Sports Shoes
2288,28061,Men,Apparel,Innerwear,Briefs,Grey Melange,Winter,2016.0,Casual,Jockey ELANCE Men Pack Of Two Grey Briefs 1010,"{'id': '28061', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Innerwear', 'articleType': 'Briefs', 'baseColour': 'Grey Melange', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Jockey ELANCE Men Pack Of Two Grey Briefs 1010'}",Men :: Apparel :: Innerwear :: Briefs :: Grey Melange :: Winter :: 2016.0 :: Casual :: Jockey ELANCE Men Pack Of Two Grey Briefs 1010
2289,27815,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,Bulchee Men Brown And Black Reversible Belt,"{'id': '27815', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Belts', 'articleType': 'Belts', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2013.0', 'usage': 'Casual', 'productDisplayName': 'Bulchee Men Brown And Black Reversible Belt'}",Men :: Accessories :: Belts :: Belts :: Brown :: Summer :: 2013.0 :: Casual :: Bulchee Men Brown And Black Reversible Belt
2290,31970,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Nike Men Lengo Black Sports Shoes,"{'id': '31970', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'Black', 'season': 'Summer', 'year': '2012.0', 'usage': 'Sports', 'productDisplayName': 'Nike Men Lengo Black Sports Shoes'}",Men :: Footwear :: Shoes :: Sports Shoes :: Black :: Summer :: 2012.0 :: Sports :: Nike Men Lengo Black Sports Shoes
2291,36369,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Tie,"{'id': '36369', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Ties', 'articleType': 'Ties', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Reid & Taylor Men Blue Tie'}",Men :: Accessories :: Ties :: Ties :: Blue :: Summer :: 2012.0 :: Formal :: Reid & Taylor Men Blue Tie
2292,44749,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Globalite Men Grey Tracker Shoes,"{'id': '44749', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Grey', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Globalite Men Grey Tracker Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Grey :: Summer :: 2012.0 :: Casual :: Globalite Men Grey Tracker Shoes
2293,58316,Men,Accessories,Socks,Socks,White,Summer,2016.0,Sports,Jockey LCESCBRA Men White Pack of 3 Socks 2004,"{'id': '58316', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Socks', 'articleType': 'Socks', 'baseColour': 'White', 'season': 'Summer', 'year': '2016.0', 'usage': 'Sports', 'productDisplayName': 'Jockey LCESCBRA Men White Pack of 3 Socks 2004'}",Men :: Accessories :: Socks :: Socks :: White :: Summer :: 2016.0 :: Sports :: Jockey LCESCBRA Men White Pack of 3 Socks 2004
2294,14039,Men,Apparel,Topwear,Shirts,Green,Winter,2016.0,Casual,Flying Machine Men Check Green Shirts,"{'id': '14039', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Shirts', 'baseColour': 'Green', 'season': 'Winter', 'year': '2016.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Men Check Green Shirts'}",Men :: Apparel :: Topwear :: Shirts :: Green :: Winter :: 2016.0 :: Casual :: Flying Machine Men Check Green Shirts
2295,39321,Girls,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Capris,"{'id': '39321', 'gender': 'Girls', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Capris', 'baseColour': 'Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Gini and Jony Girls Blue Capris'}",Girls :: Apparel :: Bottomwear :: Capris :: Blue :: Summer :: 2012.0 :: Casual :: Gini and Jony Girls Blue Capris
2296,10499,Women,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Flying Machine Women Aspen Yellow Tshirts,"{'id': '10499', 'gender': 'Women', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Yellow', 'season': 'Fall', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Flying Machine Women Aspen Yellow Tshirts'}",Women :: Apparel :: Topwear :: Tshirts :: Yellow :: Fall :: 2011.0 :: Casual :: Flying Machine Women Aspen Yellow Tshirts
2297,14805,Women,Accessories,Bags,Handbags,Black,Summer,2011.0,Casual,United Colors of Benetton Women Solid Black Handbags,"{'id': '14805', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Black', 'season': 'Summer', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'United Colors of Benetton Women Solid Black Handbags'}",Women :: Accessories :: Bags :: Handbags :: Black :: Summer :: 2011.0 :: Casual :: United Colors of Benetton Women Solid Black Handbags
2298,56882,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,HM Women Red Heels,"{'id': '56882', 'gender': 'Women', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Heels', 'baseColour': 'Red', 'season': 'Winter', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'HM Women Red Heels'}",Women :: Footwear :: Shoes :: Heels :: Red :: Winter :: 2012.0 :: Casual :: HM Women Red Heels
2299,37089,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,"{'id': '37089', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Brown', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Lino Perros Women Brown Handbag'}",Women :: Accessories :: Bags :: Handbags :: Brown :: Summer :: 2012.0 :: Casual :: Lino Perros Women Brown Handbag
2300,57950,Men,Footwear,Shoes,Formal Shoes,Brown,Spring,2012.0,Formal,Clarks Men Brown Formal Shoes,"{'id': '57950', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Formal Shoes', 'baseColour': 'Brown', 'season': 'Spring', 'year': '2012.0', 'usage': 'Formal', 'productDisplayName': 'Clarks Men Brown Formal Shoes'}",Men :: Footwear :: Shoes :: Formal Shoes :: Brown :: Spring :: 2012.0 :: Formal :: Clarks Men Brown Formal Shoes
2301,41009,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Gini and Jony Girls Woven Navy Blue Jeans,"{'id': '41009', 'gender': 'Girls', 'masterCategory': 'Apparel', 'subCategory': 'Bottomwear', 'articleType': 'Jeans', 'baseColour': 'Navy Blue', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Gini and Jony Girls Woven Navy Blue Jeans'}",Girls :: Apparel :: Bottomwear :: Jeans :: Navy Blue :: Summer :: 2012.0 :: Casual :: Gini and Jony Girls Woven Navy Blue Jeans
2302,39113,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Angry Birds Men Red Printed T-shirt,"{'id': '39113', 'gender': 'Men', 'masterCategory': 'Apparel', 'subCategory': 'Topwear', 'articleType': 'Tshirts', 'baseColour': 'Red', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Angry Birds Men Red Printed T-shirt'}",Men :: Apparel :: Topwear :: Tshirts :: Red :: Summer :: 2012.0 :: Casual :: Angry Birds Men Red Printed T-shirt
2303,58918,Men,Accessories,Ties,Ties,Red,Summer,2012.0,Casual,Hakashi Men Red & Black Silk Tie,"{'id': '58918', 'gender': 'Men', 'masterCategory': 'Accessories', 'subCategory': 'Ties', 'articleType': 'Ties', 'baseColour': 'Red', 'season': 'Summer', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Hakashi Men Red & Black Silk Tie'}",Men :: Accessories :: Ties :: Ties :: Red :: Summer :: 2012.0 :: Casual :: Hakashi Men Red & Black Silk Tie
2304,33429,Women,Accessories,Bags,Handbags,Teal,Fall,2012.0,Casual,Baggit Women Naughty Lips Teal Handbag,"{'id': '33429', 'gender': 'Women', 'masterCategory': 'Accessories', 'subCategory': 'Bags', 'articleType': 'Handbags', 'baseColour': 'Teal', 'season': 'Fall', 'year': '2012.0', 'usage': 'Casual', 'productDisplayName': 'Baggit Women Naughty Lips Teal Handbag'}",Women :: Accessories :: Bags :: Handbags :: Teal :: Fall :: 2012.0 :: Casual :: Baggit Women Naughty Lips Teal Handbag
2305,20802,Men,Footwear,Shoes,Sports Shoes,White,Fall,2010.0,Sports,Fila Men Racer White Sports Shoes,"{'id': '20802', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Sports Shoes', 'baseColour': 'White', 'season': 'Fall', 'year': '2010.0', 'usage': 'Sports', 'productDisplayName': 'Fila Men Racer White Sports Shoes'}",Men :: Footwear :: Shoes :: Sports Shoes :: White :: Fall :: 2010.0 :: Sports :: Fila Men Racer White Sports Shoes
2306,9091,Men,Footwear,Shoes,Casual Shoes,Maroon,Winter,2011.0,Casual,Buckaroo Men Amigo Maroon Casual Shoes,"{'id': '9091', 'gender': 'Men', 'masterCategory': 'Footwear', 'subCategory': 'Shoes', 'articleType': 'Casual Shoes', 'baseColour': 'Maroon', 'season': 'Winter', 'year': '2011.0', 'usage': 'Casual', 'productDisplayName': 'Buckaroo Men Amigo Maroon Casual Shoes'}",Men :: Footwear :: Shoes :: Casual Shoes :: Maroon :: Winter :: 2011.0 :: Casual :: Buckaroo Men Amigo Maroon Casual Shoes
